fault_distance,granite_distance,strata_distance
0.8517941186678001,0.9966630059327943,1.0
0.6676400641900478,0.7679554897174858,0.698386238670637
0.9473167093490664,0.9628192686951619,0.9356090057589764
0.7593320641803667,1.0,0.8169294216045666
0.795685989046232,0.8573483221485063,0.8557406301812439
0.8096087994831793,1.0,0.9349884097196104
0.8656892507581413,1.0,1.0
0.4885225466447005,0.6429079608516575,0.5737539535499208
0.941829411437666,0.9593747697592476,1.0
0.843847890083979,0.8909716595916075,0.8553585141650397
0.8375260083042845,1.0,1.0
0.7037703706747378,0.7931793512612378,0.6743929841155598
0.8426229620855266,0.8901164881184016,0.9087106951150956
0.9281992412118216,0.9865123105501619,0.9445711705755208
0.9235444045084975,1.0,0.6621840635605901
0.6338554428587027,0.7443693906552649,0.6528717537107074
0.9450248265259493,1.0,0.7139808255118829
0.8913807317996258,0.9371546824747957,0.9192646892076864
0.2930759068817598,0.9997019094324587,1.0
0.9267096727284154,1.0,1.0
0.8153230124802039,1.0,1.0
0.35972726086859697,1.0,1.0
0.9912454485639319,0.9938743369564768,1.0
0.7880496044214158,0.9398412344075102,1.0
0.5955832788984293,1.0,0.9055752749916121
0.6518252385790224,1.0,0.8241351852446079
0.5129033445272062,1.0,1.0
0.7893584337475038,1.0,1.0
0.7448345716100904,0.7478731063084545,0.9620300955334289
0.4122369368012261,0.5896505960173875,0.6360110055910904
0.7800797129803212,1.0,1.0
0.995575985560119,0.9513440834763851,1.0
0.850163020145916,1.0,0.8567833831270926
0.7680258122798623,1.0,0.5482488384618553
0.8074887920993422,0.8979269939795773,1.0
0.9465339546393816,1.0,1.0
0.9166700299198441,0.8944773769985521,1.0
0.855085016767322,1.0,0.8899774854908707
0.8625923317759643,0.9040577289403293,0.9148855025559691
0.804710046167532,1.0,1.0
0.968239875885264,1.0,0.9633966461496526
0.8658347850875467,1.0,0.9838376390142499
0.8178401037608378,0.9927107428023569,0.9303687441672656
0.9155243749192928,1.0,1.0
0.8383474244595226,1.0,0.9841032454226368
0.8252732575467696,0.989886503799579,1.0
0.6648924722770138,1.0,0.9543036197255061
0.9343682524717728,1.0,1.0
0.8537891990432803,1.0,1.0
0.7618197250777714,1.0,0.9563720826984672
0.5014769886637709,0.6519518490310094,0.7112022178732453
0.9895841659175377,1.0,1.0
0.7609892667177418,0.7883215301022009,1.0
0.6223558777253565,0.6421559903300545,0.8265672377195957
0.8458959860591909,0.8924014881965981,1.0
0.8710049885463725,0.9346018367933058,1.0
0.8536467717009065,0.9466116281791038,1.0
0.1921130033398818,0.07509973692803573,0.07886570430504014
0.7578328521944875,0.8309218915801837,1.0
0.5647244121938516,1.0,0.9511266071422504
0.9783068543836129,0.8054084419178494,0.8838013959782923
0.7317776144911212,1.0,1.0
0.7601859379370451,1.0,0.9208662743268508
0.9997694176420205,1.0,0.9514302084185042
0.9261966464060908,0.94846189992248,0.9361220868279714
0.7762136457529312,0.917947490272426,1.0
0.7678112247668821,0.9337332296753604,1.0
0.8694779983144835,1.0,1.0
0.6287050245725381,1.0,0.8725016508868718
0.9320659496469899,0.870850681637697,0.9163116121875792
0.855322620966616,0.9053825252333401,1.0
0.9793177013385052,0.5870365834033824,0.9533867729518479
0.9599505985754836,0.844887433092008,1.0
0.8012400656576124,1.0,1.0
0.9745194464694182,1.0,1.0
0.9667736370170723,1.0,1.0
0.9559697381727256,1.0,0.9753962995054297
0.7113933575880633,0.8620523904778328,0.960450375811118
0.8330931596864626,1.0,1.0
0.9021826179183406,0.9316964000797722,0.890838169436925
0.5922497019931883,1.0,0.8198133882170107
0.8251986094670601,0.9958899997270233,1.0
0.9571590478482445,0.9700777264821712,0.9578884557210952
0.9703339068984691,0.8692138325976292,1.0
0.7908354745294149,0.7628889983486333,0.9837622714936882
0.8708893886988449,1.0,1.0
0.9609257487014875,0.9727073653486349,0.968088466727071
0.8778400671522553,1.0,0.9718906262709281
0.9362958556249583,0.8186076887767407,1.0
0.38064008385840997,0.4384890433274715,0.6074519182736492
0.9036872121477981,1.0,1.0
0.9355225809128653,0.9746604317181509,1.0
0.43835149399083084,0.6078819712590324,0.828105377126402
0.5807986025460965,1.0,0.8976461155480201
